partida_id,temporada,serie,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,motivo_completo,categoria_infracao,tipo_cartao_detalhe
198,2026,B,20,Sport Recife,sport_recife,Amarelo,Pedro Victor Martins Silva Costa,pedro_victor_martins_silva_costa,48,24,0,24,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada temerária contra seu adversário na disputa da bola,falta_temeraria,
198,2026,B,20,Cuiabá,cuiaba,Amarelo,David Miguel de Souza Arcanjo,david_miguel_de_souza_arcanjo,20,33,0,33,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada temerária contra seu adversário na disputa da bola,falta_temeraria,
199,2026,B,20,Vila Nova,vila_nova,Amarelo,Willian Prado Camargo,willian_prado_camargo,13,2,0,2,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática para evitar um ataque promissor.,outro,
199,2026,B,20,Vila Nova,vila_nova,Amarelo,Breno Augusto de Azevedo Bora,breno_augusto_de_azevedo_bora,23,16,0,61,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática para evitar um ataque promissor.,outro,
199,2026,B,20,Crb,crb,Amarelo,Marco Antonio Santiago Monteiro,marco_antonio_santiago_monteiro,TG,16,0,61,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar de forma acintosa das marcações da arbitragem em um tiro livre a favor de sua equipe. TG - Treinador de Goleiros,reclamacao,
200,2026,B,20,Avaí,avai,Amarelo,Allyson Aires dos Santos,allyson_aires_dos_santos,3,1,0,46,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
200,2026,B,20,Juventude,juventude,Amarelo,Rodrigo Eduardo da Silva,rodrigo_eduardo_da_silva,34,17,0,62,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
200,2026,B,20,Avaí,avai,Amarelo,Daniel dos Santos Penha,daniel_dos_santos_penha,14,37,0,82,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por atuar de maneira a mostrar desrespeito ao jogo.,outro,
201,2026,B,21,Botafogo,botafogo,Amarelo,Jefferson Vasconcelos Braz da Silva,jefferson_vasconcelos_braz_da_silva,11,32,0,77,2T,A1.24.  Outro motivo - Por segurar seu adversário de forma acintosa.,outro,
201,2026,B,21,América,america,Amarelo,Rodrigo Andres Pineiro Silva,rodrigo_andres_pineiro_silva,14,33,0,78,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de forma temerária na disputa de bola.,falta_temeraria,
201,2026,B,21,América,america,Amarelo,Eduardo Luiz Person,eduardo_luiz_person,21,39,0,84,2T,A1.24.  Outro motivo - Por segurar seu adversário de maneira acintosa.,outro,
202,2026,B,21,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Enderson Alves Moreira,enderson_alves_moreira,TC,20,0,20,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por discordar das decisões da arbitragem com gestos e palavras,reclamacao,
202,2026,B,21,Juventude,juventude,Amarelo,Lucas da Silva Izidoro,lucas_da_silva_izidoro,8,33,0,33,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por atingir seu adversário de maneira temerária na disputa da bola,falta_temeraria,
202,2026,B,21,Juventude,juventude,Amarelo,Christian Chagas Tarouco,christian_chagas_tarouco,3,34,0,34,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por atingir seu adversário impedindo um ataque promissor,outro,
202,2026,B,21,Juventude,juventude,Amarelo,Aderlan de Lima Silva,aderlan_de_lima_silva,13,13,0,58,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinício de jogo na cobrança do lateral a favor da sua equipe,cera_retardar,
202,2026,B,21,Juventude,juventude,Amarelo,Gabriel Barbosa Pinheiro,gabriel_barbosa_pinheiro,97,15,0,60,2T,"A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por atitude antidesportiva, empurrando seu adversário, mostrando desrespeito ao jogo",conduta_antidesportiva,
202,2026,B,21,Juventude,juventude,Amarelo,Luan Martins Goncalves,luan_martins_goncalves,5,38,0,83,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por atingir seu adversário de maneira temerária na disputa da bola,falta_temeraria,
202,2026,B,21,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Patrick Marcos de Sousa Freitas,patrick_marcos_de_sousa_freitas,4,90,4,94,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por atingir seu adversário de maneira temerária na disputa da bola,falta_temeraria,
203,2026,B,21,Athletic SAF,athletic_saf,Amarelo,Jose Carlos Cracco Neto,jose_carlos_cracco_neto,6,45,0,45,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática para impedir um ataque promissor.,outro,
203,2026,B,21,Criciúma,criciuma,Amarelo,Eduardo Jacinto de Biasi,eduardo_jacinto_de_biasi,5,1,0,46,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra o adversário, de maneira temerária, na disputa da bola.",falta_temeraria,
203,2026,B,21,Criciúma,criciuma,Amarelo,Jose Romario Silva de Souza,jose_romario_silva_de_souza,11,21,0,66,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática para impedir um ataque promissor.,outro,
203,2026,B,21,Athletic SAF,athletic_saf,Amarelo,Diogo Batista de Souza,diogo_batista_de_souza,22,22,0,67,2T,"A1.24.  Outro motivo - Por uso indevido dos braços de maneira temerária, na disputa da bola.",falta_temeraria,
204,2026,B,21,Operário,operario,Amarelo,Matheus dos Santos Miranda,matheus_dos_santos_miranda,16,29,0,29,1T,A1.24.  Outro motivo - Por cometer falta desrespeitando a regra do jogo.,outro,
204,2026,B,21,Operário,operario,Amarelo,Hildeberto Jose Morgado Pereira,hildeberto_jose_morgado_pereira,14,29,0,29,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Desaprovar  as decisões da arbitragem persistentemente.,reclamacao,
204,2026,B,21,São Bernardo SAF,sao_bernardo_saf,Amarelo,Hyoran Kaue Dalmoro,hyoran_kaue_dalmoro,42,36,0,36,1T,"A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar uma entrada contra um adversário, de maneira temerária, na disputa de bola.",falta_temeraria,
204,2026,B,21,São Bernardo SAF,sao_bernardo_saf,Amarelo,Alex Alves de Lima,alex_alves_de_lima,1,34,0,79,2T,A3.  Retardar o reinício do jogo  - Retardar o reinício de jogo persistentemente no tiro de meta.,cera_retardar,
205,2026,B,21,Ponte Preta,ponte_preta,Amarelo,Julio de Oliveira,julio_de_oliveira,2,10,0,10,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor,outro,
205,2026,B,21,Ponte Preta,ponte_preta,Vermelho,Julio de Oliveira,julio_de_oliveira,2,18,0,18,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Expulso por segunda advertência ao calçar as pernas do seu adversário de maneira temerária na disputa de bola. o atleta expulso saiu normalmente do campo de jogo Confederação Brasileira de Futebol Publicação da Súmula: 07/08/2026 23:36 Emissão desta via: 07/08/2026 23:36 Página 2/3,falta_temeraria,2º Cartão Amarelo
205,2026,B,21,Ponte Preta,ponte_preta,Amarelo,Diego Porfirio da Silva,diego_porfirio_da_silva,13,20,0,20,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar das decisões da arbitragem,reclamacao,
205,2026,B,21,Ponte Preta,ponte_preta,Amarelo,Lucas de Souza Cunha,lucas_de_souza_cunha,3,42,0,42,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calço temerário na disputa de bola,falta_temeraria,
205,2026,B,21,Ceará,ceara,Amarelo,Joao Gabriel Santos Batista,joao_gabriel_santos_batista,81,23,0,68,2T,A3.  Retardar o reinício do jogo  - Retardar o reinicio de jogo,cera_retardar,
205,2026,B,21,Ponte Preta,ponte_preta,Amarelo,Gustavo Felipe Almeida,gustavo_felipe_almeida,44,41,0,86,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calço temerário na disputa de bola,falta_temeraria,
206,2026,B,21,Londrina SAF,londrina_saf,Amarelo,Wallace Reis Silva,wallace_reis_silva,4,11,0,56,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática impedindo um ataque promissor.,outro,
206,2026,B,21,Goiás,goias,Amarelo,Carlos Eduardo Amaral Pereira de Castro,carlos_eduardo_amaral_pereira_de_castro,18,13,0,58,2T,A1.6.  Tocar a bola com a mão deliberadamente para tentar marcar um gol (não é necessário que consiga\ a mão deliberadamente para tentar marcar um gol.,mao_intencional,
206,2026,B,21,Goiás,goias,Amarelo,Djalma Antonio da Silva Filho,djalma_antonio_da_silva_filho,54,29,0,74,2T,"A1.24.  Outro motivo - Por atitude antidesportiva, retornar ao campo de jogo e cair no solo para receber atendimento médico.",conduta_antidesportiva,
206,2026,B,21,Londrina SAF,londrina_saf,Amarelo,Guilherme Maciel Dantas,guilherme_maciel_dantas,55,31,0,76,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma calço de maneira temerária em seu adversário na disputa da bola.,falta_temeraria,
206,2026,B,21,Londrina SAF,londrina_saf,Amarelo,Gilberto Oliveira Souza Junior,gilberto_oliveira_souza_junior,9,40,0,85,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar de forma acintosa contra as decisões da arbitragem.,reclamacao,
206,2026,B,21,Goiás,goias,Amarelo,Luiz Felipe do Nascimento dos Santos,luiz_felipe_do_nascimento_dos_santos,3,90,2,92,2T,"A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo, na cobrança de um tiro de meta da sua equipe.",cera_retardar,
207,2026,B,21,CRB,crb,Amarelo,Matheus Simonete Bressanelli,matheus_simonete_bressanelli,22,12,0,12,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Segurar seu adversário impedindo um ataque promissor.,outro,
207,2026,B,21,Avaí,avai,Amarelo,Wallison Nunes Silva,wallison_nunes_silva,2,4,0,49,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra um adversário de maneira temeraria na disputa de bola.,falta_temeraria,
207,2026,B,21,CRB,crb,Amarelo,Thiago Fernandes Rodrigues,thiago_fernandes_rodrigues,17,18,0,63,2T,A1.24.  Outro motivo - Empurrar seu adversário com o jogo paralisado.,outro,
207,2026,B,21,Avaí,avai,Amarelo,Luiz Henrique Araujo Silva,luiz_henrique_araujo_silva,8,18,0,63,2T,A1.24.  Outro motivo - Empurrar seu adversário com o jogo paralisado.,outro,
208,2026,B,21,Náutico,nautico,Amarelo,Arnaldo Manoel de Almeida,arnaldo_manoel_de_almeida,2,17,0,17,1T,"A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por puxar seu adversário, impedindo um ataque promissor",outro,
208,2026,B,21,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Adriano Martins da Fonseca,adriano_martins_da_fonseca,3,22,0,22,1T,"A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por segurar seu adversário, impedindo um ataque promissor.",outro,
208,2026,B,21,Náutico,nautico,Amarelo,Muriel Gustavo Becker,muriel_gustavo_becker,1,5,0,50,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária, quando na disputa da bola.",falta_temeraria,
208,2026,B,21,Náutico,nautico,Amarelo,Victor Andrade Santos,victor_andrade_santos,11,36,0,81,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária em seu adversário, quando na disputa da bola.",falta_temeraria,
208,2026,B,21,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Cristiano Claudinei Nogueira,cristiano_claudinei_nogueira,17,37,0,82,2T,"A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária, quando na disputa da bola.",falta_temeraria,
208,2026,B,21,Náutico,nautico,Amarelo,Benjamin Manuel Borasi,benjamin_manuel_borasi,24,40,0,85,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária em seu adversário, quando na disputa da bola.",falta_temeraria,
209,2026,B,21,Fortaleza SAF,fortaleza_saf,Amarelo,Pierre Wagner Oliveira dos Santos,pierre_wagner_oliveira_dos_santos,5,16,0,16,1T,A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Segurar seu adversário para cometer uma falta tática.,outro,
209,2026,B,21,Fortaleza SAF,fortaleza_saf,Amarelo,Luiz Fernando Moraes dos Santos,luiz_fernando_moraes_dos_santos,32,42,0,42,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temeraria.,falta_temeraria,
209,2026,B,21,Cuiabá,cuiaba,Amarelo,Joao Pedro Vilardi Pinto,joao_pedro_vilardi_pinto,8,43,0,43,1T,A3.  Retardar o reinício do jogo  - Retardar o reinicio do jogo chutando a bola com o jogo parado.,cera_retardar,
209,2026,B,21,Fortaleza SAF,fortaleza_saf,Vermelho,Juan Bautista Miritello,juan_bautista_miritello,9,18,0,63,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ o atleta nº 9 do fortaleza esporte clube saf, sr. juan bautista miritello, por fazer um gesto obsceno, mostraando o dedo médio da mão em direção à torcida adversário, após receber o cartão vermelho, deixou o campo de jogo normalmente. Confederação Brasileira de Futebol Publicação da Súmula: 09/08/2026 21:11 Emissão desta via: 09/08/2026 21:11 Página 2/3",mao_intencional,Cartão Vermelho Direto
209,2026,B,21,Cuiabá,cuiaba,Amarelo,Pedro Henrique Alves de Almeida,pedro_henrique_alves_de_almeida,96,38,0,83,2T,A1.10.  Fazer carga em um adversário de maneira temerária na disputa da bola - Por calçar seu adversário na disputa da bola de maneira temerária.,falta_temeraria,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Augusto Pucci de Freitas,augusto_pucci_de_freitas,68,41,0,41,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor da equipe adversária na disputa de bola.,outro,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Thiago Couto Wenceslau,thiago_couto_wenceslau,26,45,0,45,1T,A3.  Retardar o reinício do jogo  - Por retardar o reinício de jogo durante a cobrança de um tiro de meta de sua equipe.,cera_retardar,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Aaron Jose de Barros de Alencar Carvalho,aaron_jose_de_barros_de_alencar_carvalho,PF,45,1,46,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar das decisões arbitrais com palavras e gestos.,reclamacao,
210,2026,B,21,Vila Nova,vila_nova,Amarelo,Higor Luiz de Souza,higor_luiz_de_souza,6,16,0,61,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por atingir com um calço de maneira temerária o seu adversário durante a disputa de bola.,falta_temeraria,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Luiz Eduardo Teodora da Silva,luiz_eduardo_teodora_da_silva,77,28,0,73,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinício de jogo.,cera_retardar,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Marlon Douglas de Sales Silva,marlon_douglas_de_sales_silva,31,35,0,80,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor da equipe adversária na disputa de bola.,outro,
210,2026,B,21,Sport Recife,sport_recife,Amarelo,Chrystian Amaral Barletta de Almeida,chrystian_amaral_barletta_de_almeida,30,90,5,95,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinício de jogo. PF - Preparador Físico,cera_retardar,
211,2026,B,22,Náutico,nautico,Amarelo,Leonardo de Oliveira Silva,leonardo_de_oliveira_silva,15,43,0,43,1T,A1.24.  Outro motivo - Por ação temerária em uma ação temerária.,falta_temeraria,
211,2026,B,22,Náutico,nautico,Amarelo,Benjamin Manuel Borasi,benjamin_manuel_borasi,24,45,1,46,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço em um adversário de maneira temerária na disputa de bola.,falta_temeraria,
211,2026,B,22,Ponte Preta,ponte_preta,Amarelo,Diego Monteiro Leao,diego_monteiro_leao,4,1,0,46,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço em um adversário de maneira temporária na disputa de bola.,falta_temeraria,
211,2026,B,22,Ponte Preta,ponte_preta,Amarelo,Andre da Silva Lima,andre_da_silva_lima,8,8,0,53,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta tática para impedir um ataque promissor.,outro,
211,2026,B,22,Náutico,nautico,Amarelo,Arnaldo Manoel de Almeida,arnaldo_manoel_de_almeida,2,13,0,58,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta tática para impedir um ataque promissor.,outro,
211,2026,B,22,Náutico,nautico,Amarelo,Patricio Leonardo Nunez,patricio_leonardo_nunez,22,22,0,67,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço em um adversário de maneira temerária na disputa de bola.,falta_temeraria,
211,2026,B,22,Náutico,nautico,Vermelho,Patricio Leonardo Nunez,patricio_leonardo_nunez,22,37,0,82,2T,"A1.24.  Outro motivo - Expulsei por segundo cartão amarelo o referido atleta por atingir o rosto do seu adversário com o braço de maneira temerária, informo que após a expulsão o atleta deixou o campo de jogo normalmente.",falta_temeraria,2º Cartão Amarelo
211,2026,B,22,Náutico,nautico,Vermelho,Alberto Magno Santos de Melo Filho,alberto_magno_santos_de_melo_filho,3,90,2,92,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ segurando seu adversário impedindo uma clara oportunidade de gol. informo que após expulso, o atleta deixou o campo de jogo naturalmente. Confederação Brasileira de Futebol Publicação da Súmula: 15/08/2026 16:41 Emissão desta via: 15/08/2026 16:41 Página 2/3",outro,Cartão Vermelho Direto
211,2026,B,22,Ponte Preta,ponte_preta,Amarelo,Matheus Souza Santos,matheus_souza_santos,13,90,6,96,2T,A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Segurar um adversário por motivo tático para afastá-lo da bola.,outro,
212,2026,B,22,São Bernardo SAF,sao_bernardo_saf,Amarelo,Anderson Ferreira da Silva,anderson_ferreira_da_silva,6,2,0,47,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário de maneira temerária.,falta_temeraria,
212,2026,B,22,Botafogo,botafogo,Amarelo,Lucas Carvalho Leme,lucas_carvalho_leme,AT,13,0,58,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar acintosamente contra as decisões da equipe de arbitragem.,reclamacao,
212,2026,B,22,São Bernardo SAF,sao_bernardo_saf,Amarelo,Helder Gomes Maciel,helder_gomes_maciel,3,16,0,61,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar acintosamente contra as decisões da equipe de arbitragem.,reclamacao,
212,2026,B,22,Botafogo,botafogo,Amarelo,Victor Bernardes Andrade E Souza,victor_bernardes_andrade_e_souza,1,31,0,76,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo. AT - Assistente Técnico,cera_retardar,
213,2026,B,22,Athletic SAF,athletic_saf,Amarelo,Enzo Henrique dos Santos,enzo_henrique_dos_santos,23,11,0,56,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra seu adversário de maneira temerária na disputa da bola.,falta_temeraria,
213,2026,B,22,Athletic SAF,athletic_saf,Amarelo,Douglas da Silva Santos,douglas_da_silva_santos,2,12,0,57,2T,A1.24.  Outro motivo - Por entrar no campo de jogo sem autorização do arbitro durante a substituição.,outro,
213,2026,B,22,América,america,Amarelo,Gustavo Bonatto Barreto,gustavo_bonatto_barreto,88,32,0,77,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra o seu adversário de maneira temerária na disputa da bola.,falta_temeraria,
215,2026,B,22,Ceará,ceara,Amarelo,Richardson Fernandes dos Santos,richardson_fernandes_dos_santos,26,14,0,59,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária na disputa de bola,falta_temeraria,
215,2026,B,22,Cuiabá,cuiaba,Amarelo,Calebe Oliveira Costa,calebe_oliveira_costa,5,23,0,68,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária na disputa de bola,falta_temeraria,
215,2026,B,22,Cuiabá,cuiaba,Amarelo,Claudinei Cardoso Felix da Silva,claudinei_cardoso_felix_da_silva,AT,39,0,84,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Atuar de maneira desrespeitosa saindo persistentemente do limite do banco de reservas.,outro,
215,2026,B,22,Ceará,ceara,Amarelo,Eder Ferreira Graminho,eder_ferreira_graminho,33,44,0,89,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta impedindo um ataque promissor AT - Assistente Técnico,outro,
216,2026,B,22,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Geovany dos Santos Soares,geovany_dos_santos_soares,11,38,0,38,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária na disputa de bola.,falta_temeraria,
216,2026,B,22,Vila Nova,vila_nova,Amarelo,Tiago Pagnussat,tiago_pagnussat,3,5,0,50,2T,"A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo, ao não ficar na distancia regulamentar, em uma cobrança de tiro livre a favor da equipe adversaria, atrasando o reinício de jogo.",cera_retardar,
216,2026,B,22,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Guilherme Lopes de Almeida,guilherme_lopes_de_almeida,6,11,0,56,2T,"A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por uso indevido dos braços, ao atingir seu adversário de maneira temerária na altura do rosto na disputa de bola.",falta_temeraria,
216,2026,B,22,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Daniel Nascimento Peixoto dos Santos,daniel_nascimento_peixoto_dos_santos,8,16,0,61,2T,"A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Por cometer uma falta tática, impedindo um ataque promissor.",outro,
216,2026,B,22,Atlético Goianiense Saf,atletico_goianiense_saf,Amarelo,Igor Henrique Martins Machado,igor_henrique_martins_machado,17,26,0,71,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira temerária na disputa de bola.,falta_temeraria,
216,2026,B,22,Vila Nova,vila_nova,Amarelo,Emerson Lima Freitas,emerson_lima_freitas,70,90,1,91,2T,"A8.2.  Fizer gestos provocadores, debochados ou exaltados - Por atitude antidesportiva ao provocar a torcida adversaria.",reclamacao,
217,2026,B,22,Criciúma,criciuma,Amarelo,Romulo Otero Vasquez,romulo_otero_vasquez,91,13,0,13,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por atingir seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
217,2026,B,22,Goiás,goias,Amarelo,Luiz Filipe da Rosa Machado,luiz_filipe_da_rosa_machado,5,18,0,18,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta tática para impedir um ataque promissor.,outro,
217,2026,B,22,Criciúma,criciuma,Amarelo,Guilherme Teixeira Lobo,guilherme_teixeira_lobo,8,1,0,46,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Segurar seu adversário de maneira acintosa.,outro,
217,2026,B,22,Goiás,goias,Amarelo,Marcos Vinicius da Silva Santos,marcos_vinicius_da_silva_santos,63,25,0,70,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra um adversário de maneira temerária na disputa de bola.,falta_temeraria,
217,2026,B,22,Criciúma,criciuma,Amarelo,Willean Bernardo Willemen,willean_bernardo_willemen,97,40,0,85,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometar uma falta tática para impedir um ataque promissor.,outro,
217,2026,B,22,Criciúma,criciuma,Amarelo,Airton Moraes Michellon,airton_moraes_michellon,32,90,4,94,2T,A3.  Retardar o reinício do jogo  - Retardar o reinício de jogo.,cera_retardar,
217,2026,B,22,Criciúma,criciuma,Amarelo,Luciano Castan da Silva,luciano_castan_da_silva,4,90,5,95,2T,A3.  Retardar o reinício do jogo  - Retardar o reinício de jogo.,cera_retardar,
218,2026,B,22,Londrina SAF,londrina_saf,Amarelo,Mario Rogerio Reis Micale,mario_rogerio_reis_micale,TC,7,0,52,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras as decisões da arbitragem.,reclamacao,
218,2026,B,22,Londrina SAF,londrina_saf,Vermelho,Mario Rogerio Reis Micale,mario_rogerio_reis_micale,TC,8,0,53,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ londrina esporte clube, devido após receber um cartão amarelo por protestar contra as decisões da arbitragem, ter chutado um copo dágua localizado em sua aréa técnica, continuando os protestos e gesticulando de maneira derespeitosa.",outro,Cartão Vermelho Direto
218,2026,B,22,Sport Recife,sport_recife,Amarelo,Andre Felipe de Almeida Santos,andre_felipe_de_almeida_santos,60,90,2,92,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinicio do jogo,cera_retardar,
219,2026,B,22,CRB,crb,Amarelo,Lucas Lovat,lucas_lovat,36,12,0,12,1T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por atingir o adversário com o braço de maneira temerária,falta_temeraria,
219,2026,B,22,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Romulo Azevedo Simao,romulo_azevedo_simao,10,38,0,38,1T,A4.  Infringir persistentemente as regras do jogo  - Por infringir persistentemente as regras do jogo.,outro,
219,2026,B,22,CRB,crb,Amarelo,Matheus Simonete Bressanelli,matheus_simonete_bressanelli,22,45,2,47,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma rasteira temerária em seu adversário.,falta_temeraria,
219,2026,B,22,Gremio Novorizontino - Saf,gremio_novorizontino_saf,Amarelo,Sander Henrique Bortolotto,sander_henrique_bortolotto,5,7,0,52,2T,A1.4.  Segurar um adversário por motivo tático para afastá-lo da bola - Por segurar o seu adversário e impedir um ataque promissor.,outro,
220,2026,B,22,Juventude,juventude,Amarelo,Lucas da Silva Izidoro,lucas_da_silva_izidoro,8,28,0,28,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Entrada temerária no adversário na disputa de bola.,falta_temeraria,
220,2026,B,22,Juventude,juventude,Amarelo,Christian Chagas Tarouco,christian_chagas_tarouco,3,16,0,61,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática impedindo um ataque promissor.,outro,
